duration,orig_bytes,resp_bytes,proto,conn_state,label,label_enc
3.8033313996417646e-05,0.0,0.0,1,4,Malicious,1
3.8039643244461195e-05,0.0,0.0,1,4,Malicious,1
3.8039630560597375e-05,0.0,0.0,1,4,Malicious,1
3.803644691077988e-05,0.0,0.0,1,4,Malicious,1
3.803643422691607e-05,0.0,0.0,1,4,Malicious,1
3.8036472278507514e-05,0.0,0.0,1,4,Malicious,1
3.803652301396277e-05,0.0,0.0,1,4,Malicious,1
3.803644691077988e-05,0.0,0.0,1,4,Malicious,1
3.80332759448262e-05,0.0,0.0,1,4,Benign,0
3.804280152655106e-05,0.0,0.0,1,4,Malicious,1
3.8036586433281845e-05,0.0,0.0,1,4,Benign,0
3.803666253646473e-05,0.0,0.0,1,4,Malicious,1
3.8036637168737104e-05,0.0,0.0,1,4,Malicious,1
3.803661180100947e-05,0.0,0.0,1,4,Malicious,1
3.803966861218883e-05,0.0,0.0,1,4,Malicious,1
3.803966861218883e-05,0.0,0.0,1,4,Malicious,1
3.8036472278507514e-05,0.0,0.0,1,4,Malicious,1
3.803666253646473e-05,0.0,0.0,1,4,Malicious,1
5.125507510779739e-05,0.0,0.0,1,1,Malicious,1
3.803966861218883e-05,0.0,0.0,1,4,Malicious,1
3.803328862869002e-05,0.0,0.0,1,4,Malicious,1
3.8036459594643694e-05,0.0,0.0,1,4,Malicious,1
3.8036459594643694e-05,0.0,0.0,1,4,Malicious,1
3.8036459594643694e-05,0.0,0.0,1,4,Malicious,1
3.803326326096239e-05,0.0,0.0,1,4,Malicious,1
1.869474687652301e-07,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.803330131255383e-05,0.0,0.0,1,4,Malicious,1
3.803960519286975e-05,0.0,0.0,1,4,Malicious,1
3.8036307388277924e-05,0.0,0.0,1,4,Malicious,1
3.8033313996417646e-05,0.0,0.0,1,4,Malicious,1
3.803330131255383e-05,0.0,0.0,1,4,Malicious,1
3.8036573749418025e-05,0.0,0.0,1,4,Malicious,1
3.8039630560597375e-05,0.0,0.0,1,4,Malicious,1
3.8039630560597375e-05,0.0,0.0,1,4,Malicious,1
1.8987744130643158e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.8039630560597375e-05,0.0,0.0,1,4,Malicious,1
3.8039630560597375e-05,0.0,0.0,1,4,Benign,0
3.8036459594643694e-05,0.0,0.0,1,4,Malicious,1
3.8036459594643694e-05,0.0,0.0,1,4,Malicious,1
3.803651033009896e-05,0.0,0.0,1,4,Malicious,1
3.803662448487329e-05,0.0,0.0,1,4,Benign,0
3.8036637168737104e-05,0.0,0.0,1,4,Malicious,1
3.803666253646473e-05,0.0,0.0,1,4,Malicious,1
3.80399096056013e-05,0.0,0.0,1,4,Malicious,1
3.803652301396277e-05,0.0,0.0,1,4,Malicious,1
3.804280152655106e-05,0.0,0.0,1,4,Malicious,1
3.803330131255383e-05,0.0,0.0,1,4,Malicious,1
1.8952863505152664e-06,0.0,0.0,1,1,Malicious,1
3.803984618628223e-05,0.0,0.0,1,4,Malicious,1
3.803667522032855e-05,0.0,0.0,1,4,Malicious,1
3.803965592832501e-05,0.0,0.0,1,4,Malicious,1
3.8036459594643694e-05,0.0,0.0,1,4,Benign,0
3.803960519286975e-05,0.0,0.0,1,4,Malicious,1
3.8036472278507514e-05,0.0,0.0,1,4,Malicious,1
3.803648496237133e-05,0.0,0.0,1,4,Malicious,1
3.803340278346435e-05,0.0,0.0,1,4,Malicious,1
3.803974471537171e-05,0.0,0.0,1,4,Malicious,1
3.803961787673356e-05,0.0,0.0,1,4,Malicious,1
3.803651033009896e-05,0.0,0.0,1,4,Malicious,1
3.8039643244461195e-05,0.0,0.0,1,4,Malicious,1
3.805159144417466e-11,1.0316188554292191e-07,0.0,0,0,Benign,0
3.8036586433281845e-05,0.0,0.0,1,4,Malicious,1
3.803656106555422e-05,0.0,0.0,1,4,Malicious,1
3.803474727302871e-05,0.0,0.0,1,4,Malicious,1
3.804276347495962e-05,0.0,0.0,1,4,Malicious,1
3.803643422691607e-05,0.0,0.0,1,4,Malicious,1
3.8039630560597375e-05,0.0,0.0,1,4,Malicious,1
3.80365483816904e-05,0.0,0.0,1,4,Malicious,1
3.803644691077988e-05,0.0,0.0,1,4,Malicious,1
3.803644691077988e-05,0.0,0.0,1,4,Malicious,1
3.8036535697826586e-05,0.0,0.0,1,4,Malicious,1
3.8039858870146044e-05,0.0,0.0,1,4,Malicious,1
3.803961787673356e-05,0.0,0.0,1,4,Malicious,1
3.803339009960053e-05,0.0,0.0,1,4,Benign,0
1.2569709040392365e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.803668790419236e-05,0.0,0.0,1,4,Malicious,1
3.803984618628223e-05,0.0,0.0,1,4,Malicious,1
3.803666253646473e-05,0.0,0.0,1,4,Malicious,1
3.8039643244461195e-05,0.0,0.0,1,4,Malicious,1
4.576426851399443e-06,0.0,0.0,1,1,Malicious,1
3.803667522032855e-05,0.0,0.0,1,4,Malicious,1
3.803966861218883e-05,0.0,0.0,1,4,Benign,0
3.803664985260092e-05,0.0,0.0,1,4,Malicious,1
3.8039630560597375e-05,0.0,0.0,1,4,Malicious,1
3.8036459594643694e-05,0.0,0.0,1,4,Malicious,1
3.803960519286975e-05,0.0,0.0,1,4,Malicious,1
3.8036472278507514e-05,0.0,0.0,1,4,Malicious,1
3.8036472278507514e-05,0.0,0.0,1,4,Malicious,1
3.803960519286975e-05,0.0,0.0,1,4,Malicious,1
3.8039630560597375e-05,0.0,0.0,1,4,Malicious,1
3.803648496237133e-05,0.0,0.0,1,4,Malicious,1
3.803644691077988e-05,0.0,0.0,1,4,Malicious,1
3.803330131255383e-05,0.0,0.0,1,4,Malicious,1
3.8036535697826586e-05,0.0,0.0,1,4,Malicious,1
5.609565610700229e-07,0.0,0.0,1,1,Malicious,1
3.80398208185546e-05,0.0,0.0,1,4,Malicious,1
3.803971934764408e-05,0.0,0.0,1,4,Benign,0
3.803322520937094e-05,0.0,0.0,1,4,Malicious,1
3.8039693979916454e-05,0.0,0.0,1,4,Malicious,1
3.8039693979916454e-05,0.0,0.0,1,4,Malicious,1
3.8036573749418025e-05,0.0,0.0,1,4,Malicious,1
3.8036637168737104e-05,0.0,0.0,1,4,Malicious,1
3.8033313996417646e-05,0.0,0.0,1,4,Malicious,1
3.803965592832501e-05,0.0,0.0,1,4,Malicious,1
3.8033542305966314e-05,0.0,0.0,1,4,Malicious,1
3.8036751323511435e-05,0.0,0.0,1,4,Malicious,1
3.803961787673356e-05,0.0,0.0,1,4,Malicious,1
3.80397320315079e-05,0.0,0.0,1,4,Malicious,1
3.803668790419236e-05,0.0,0.0,1,4,Malicious,1
3.803659911714566e-05,0.0,0.0,1,4,Malicious,1
3.803344083505579e-05,0.0,0.0,1,4,Malicious,1
3.8036573749418025e-05,0.0,0.0,1,4,Malicious,1
1.5588468628296887e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.8039681296052634e-05,0.0,0.0,1,4,Malicious,1
3.8039808134690785e-05,0.0,0.0,1,4,Malicious,1
3.8033313996417646e-05,0.0,0.0,1,4,Malicious,1
3.803668790419236e-05,0.0,0.0,1,4,Malicious,1
3.8036700588056176e-05,0.0,0.0,1,4,Malicious,1
3.8160051163654375e-05,0.0,0.0,1,4,Malicious,1
3.816320944574424e-05,0.0,0.0,1,4,Malicious,1
3.804305520382736e-05,0.0,0.0,1,4,Malicious,1
3.804304251996354e-05,0.0,0.0,1,4,Malicious,1
3.8036713271919995e-05,0.0,0.0,1,4,Malicious,1
3.803814654853105e-05,0.0,0.0,1,4,Malicious,1
3.803970666378027e-05,0.0,0.0,1,4,Malicious,1
4.748838612232998e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.803960519286975e-05,0.0,0.0,1,4,Malicious,1
3.803644691077988e-05,0.0,0.0,1,4,Malicious,1
3.803644691077988e-05,0.0,0.0,1,4,Benign,0
3.803988423787367e-05,0.0,0.0,1,4,Malicious,1
3.8039858870146044e-05,0.0,0.0,1,4,Malicious,1
3.80398208185546e-05,0.0,0.0,1,4,Malicious,1
3.8039630560597375e-05,0.0,0.0,1,4,Malicious,1
3.8036535697826586e-05,0.0,0.0,1,4,Malicious,1
3.803664985260092e-05,0.0,0.0,1,4,Malicious,1
3.8036459594643694e-05,0.0,0.0,1,4,Malicious,1
3.803337741573672e-05,0.0,0.0,1,4,Benign,0
3.8036700588056176e-05,0.0,0.0,1,4,Malicious,1
3.803350425437487e-05,0.0,0.0,1,4,Malicious,1
3.803989692173749e-05,0.0,0.0,1,4,Malicious,1
3.803359304142157e-05,0.0,0.0,1,4,Malicious,1
3.8033580357557754e-05,0.0,0.0,1,4,Malicious,1
3.803959250900593e-05,0.0,0.0,1,4,Malicious,1
3.8039871554009863e-05,0.0,0.0,1,4,Malicious,1
3.803673863964762e-05,0.0,0.0,1,4,Malicious,1
3.803965592832501e-05,0.0,0.0,1,4,Malicious,1
3.8033491570511055e-05,0.0,0.0,1,4,Malicious,1
3.803672595578381e-05,0.0,0.0,1,4,Malicious,1
1.2392134946986214e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.3888747340181954e-07,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.8043017152235905e-05,0.0,0.0,1,4,Malicious,1
3.803666253646473e-05,0.0,0.0,1,4,Malicious,1
3.803644691077988e-05,0.0,0.0,1,4,Malicious,1
3.80365483816904e-05,0.0,0.0,1,4,Malicious,1
3.8036459594643694e-05,0.0,0.0,1,4,Malicious,1
3.8033478886647236e-05,0.0,0.0,1,4,Malicious,1
3.8039871554009863e-05,0.0,0.0,1,4,Malicious,1
3.803959250900593e-05,0.0,0.0,1,4,Malicious,1
3.803351693823868e-05,0.0,0.0,1,4,Malicious,1
3.8030345972285e-05,0.0,0.0,1,4,Malicious,1
0.0013123934528613188,0.0,0.0,1,6,Malicious,1
3.8033542305966314e-05,0.0,0.0,1,4,Malicious,1
3.804280152655106e-05,0.0,0.0,1,4,Malicious,1
3.8039630560597375e-05,0.0,0.0,1,4,Malicious,1
3.803667522032855e-05,0.0,0.0,1,4,Malicious,1
3.8039643244461195e-05,0.0,0.0,1,4,Malicious,1
3.8033580357557754e-05,0.0,0.0,1,4,Malicious,1
3.803648496237133e-05,0.0,0.0,1,4,Malicious,1
3.8036713271919995e-05,0.0,0.0,1,4,Malicious,1
3.804305520382736e-05,0.0,0.0,1,4,Malicious,1
3.8036586433281845e-05,0.0,0.0,1,4,Benign,0
3.8042915681325394e-05,0.0,0.0,1,4,Malicious,1
3.803648496237133e-05,0.0,0.0,1,4,Malicious,1
3.8036535697826586e-05,0.0,0.0,1,4,Malicious,1
3.8036700588056176e-05,0.0,0.0,1,4,Benign,0
3.8039681296052634e-05,0.0,0.0,1,4,Malicious,1
3.8036751323511435e-05,0.0,0.0,1,4,Malicious,1
3.8033580357557754e-05,0.0,0.0,1,4,Malicious,1
3.8036586433281845e-05,0.0,0.0,1,4,Malicious,1
3.80332759448262e-05,0.0,0.0,1,4,Malicious,1
3.8033313996417646e-05,0.0,0.0,1,4,Malicious,1
1.868459978547123e-07,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.803949103809542e-05,0.0,0.0,1,4,Malicious,1
3.803664985260092e-05,0.0,0.0,1,4,Malicious,1
3.803705573624299e-05,0.0,0.0,1,4,Malicious,1
3.803656106555422e-05,0.0,0.0,1,4,Malicious,1
3.803989692173749e-05,0.0,0.0,1,4,Malicious,1
3.803684011055814e-05,0.0,0.0,1,4,Malicious,1
2.8919209497572746e-09,1.0316188554292191e-07,0.0,0,0,Benign,0
3.8030257185238296e-05,0.0,0.0,1,4,Malicious,1
3.803668790419236e-05,0.0,0.0,1,4,Malicious,1
1.250628972131874e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.804306788769117e-05,0.0,0.0,1,4,Malicious,1
3.8042902997461574e-05,0.0,0.0,1,4,Malicious,1
3.749388195224121e-06,0.0,0.0,1,1,Malicious,1
3.803988423787367e-05,0.0,0.0,1,4,Malicious,1
3.8033542305966314e-05,0.0,0.0,1,4,Malicious,1
3.803667522032855e-05,0.0,0.0,1,4,Malicious,1
3.80398208185546e-05,0.0,0.0,1,4,Malicious,1
3.803667522032855e-05,0.0,0.0,1,4,Malicious,1
4.072611096814755e-06,0.0,0.0,1,1,Malicious,1
3.8033529622102495e-05,0.0,0.0,1,4,Malicious,1
3.803978276696316e-05,0.0,0.0,1,4,Malicious,1
3.803346620278342e-05,0.0,0.0,1,4,Malicious,1
3.8039871554009863e-05,0.0,0.0,1,4,Malicious,1
3.8036700588056176e-05,0.0,0.0,1,4,Malicious,1
3.803988423787367e-05,0.0,0.0,1,4,Malicious,1
3.803673863964762e-05,0.0,0.0,1,4,Benign,0
3.8036700588056176e-05,0.0,0.0,1,4,Malicious,1
3.803355498983012e-05,0.0,0.0,1,4,Malicious,1
3.803662448487329e-05,0.0,0.0,1,4,Malicious,1
3.8036586433281845e-05,0.0,0.0,1,4,Malicious,1
3.804280152655106e-05,0.0,0.0,1,4,Malicious,1
3.8039693979916454e-05,0.0,0.0,1,4,Malicious,1
2.5367727629449777e-11,3.2094808835575704e-08,0.0,0,0,Benign,0
3.803340278346435e-05,0.0,0.0,1,4,Malicious,1
2.9080484825976972e-05,0.0,0.0,1,1,Malicious,1
3.8036459594643694e-05,0.0,0.0,1,4,Malicious,1
3.803649764623514e-05,0.0,0.0,1,4,Malicious,1
3.8036459594643694e-05,0.0,0.0,1,4,Malicious,1
3.803330131255383e-05,0.0,0.0,1,4,Malicious,1
3.8039643244461195e-05,0.0,0.0,1,4,Malicious,1
3.8030143030463965e-05,0.0,0.0,1,4,Malicious,1
3.8036472278507514e-05,0.0,0.0,1,4,Malicious,1
3.803656106555422e-05,0.0,0.0,1,4,Malicious,1
3.8039630560597375e-05,0.0,0.0,1,4,Malicious,1
3.803921199309149e-05,0.0,0.0,1,4,Malicious,1
3.8035736614406256e-05,0.0,0.0,1,4,Malicious,1
3.8032185132538136e-05,0.0,0.0,1,4,Malicious,1
3.802897611499301e-05,0.0,0.0,1,4,Malicious,1
3.8569093087815435e-06,0.0,0.0,1,1,Benign,0
3.80321597648105e-05,0.0,0.0,1,4,Malicious,1
3.803543220167471e-05,0.0,0.0,1,4,Malicious,1
1.5575784764482162e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.803850169671787e-05,0.0,0.0,1,4,Malicious,1
5.469840166917219e-06,0.0,0.0,1,1,Malicious,1
3.803549562099378e-05,0.0,0.0,1,4,Malicious,1
3.803531804690038e-05,0.0,0.0,1,4,Malicious,1
3.803847632899024e-05,0.0,0.0,1,4,Malicious,1
3.803538146621944e-05,0.0,0.0,1,4,Malicious,1
3.803535609849182e-05,0.0,0.0,1,4,Malicious,1
5.647338157140479e-06,0.0,0.0,1,1,Malicious,1
3.804174876585444e-05,0.0,0.0,1,4,Malicious,1
3.7968791181192135e-05,0.0,0.0,1,4,Malicious,1
3.803536878235563e-05,0.0,0.0,1,4,Malicious,1
3.8035406833947076e-05,0.0,0.0,1,4,Malicious,1
3.803535609849182e-05,0.0,0.0,1,4,Malicious,1
3.803221050026577e-05,0.0,0.0,1,4,Malicious,1
3.803535609849182e-05,0.0,0.0,1,4,Benign,0
3.8032185132538136e-05,0.0,0.0,1,4,Malicious,1
3.8038628535356016e-05,0.0,0.0,1,4,Malicious,1
3.8032350022767726e-05,0.0,0.0,1,4,Malicious,1
3.803221050026577e-05,0.0,0.0,1,4,Malicious,1
3.803857779990076e-05,0.0,0.0,1,4,Malicious,1
3.8038552432173124e-05,0.0,0.0,1,4,Malicious,1
1.267001303543921e-05,0.0,0.0,1,4,Malicious,1
3.8041951707675474e-05,0.0,0.0,1,4,Malicious,1
3.803548293712996e-05,0.0,0.0,1,4,Malicious,1
3.8035508304857594e-05,0.0,0.0,1,4,Malicious,1
3.8035457569402335e-05,0.0,0.0,1,4,Malicious,1
3.80355970919043e-05,0.0,0.0,1,4,Malicious,1
3.804176144971826e-05,0.0,0.0,1,4,Malicious,1
3.803865390308365e-05,0.0,0.0,1,4,Malicious,1
3.8035635143495744e-05,0.0,0.0,1,4,Malicious,1
3.8035508304857594e-05,0.0,0.0,1,4,Malicious,1
3.803553367258522e-05,0.0,0.0,1,4,Malicious,1
3.803543220167471e-05,0.0,0.0,1,4,Malicious,1
3.803237539049536e-05,0.0,0.0,1,4,Malicious,1
3.8035457569402335e-05,0.0,0.0,1,4,Benign,0
3.8032451493678244e-05,0.0,0.0,1,4,Malicious,1
3.803564782735955e-05,0.0,0.0,1,4,Malicious,1
3.8041964391539293e-05,0.0,0.0,1,4,Malicious,1
3.80386158514922e-05,0.0,0.0,1,4,Malicious,1
1.580409431314721e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.803869195467509e-05,0.0,0.0,1,4,Malicious,1
3.803229928731247e-05,0.0,0.0,1,4,Malicious,1
3.8035457569402335e-05,0.0,0.0,1,4,Malicious,1
3.803236270663154e-05,0.0,0.0,1,4,Malicious,1
3.803231197117628e-05,0.0,0.0,1,4,Malicious,1
3.804819216867232e-05,1.0316188554292191e-07,0.0,0,0,Benign,0
3.804181218517351e-05,0.0,0.0,1,4,Malicious,1
3.8041888288356395e-05,0.0,0.0,1,4,Malicious,1
3.8032413442086804e-05,0.0,0.0,1,4,Malicious,1
3.804200244313073e-05,0.0,0.0,1,4,Malicious,1
3.803558440804048e-05,0.0,0.0,1,4,Malicious,1
4.728544430129438e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.8035444885538515e-05,0.0,0.0,1,4,Malicious,1
3.803549562099378e-05,0.0,0.0,1,4,Malicious,1
3.803242612595061e-05,0.0,0.0,1,4,Malicious,1
3.803231197117628e-05,0.0,0.0,1,4,Malicious,1
3.80323246550401e-05,0.0,0.0,1,4,Malicious,1
3.80355970919043e-05,0.0,0.0,1,4,Malicious,1
3.8035571724176666e-05,0.0,0.0,1,4,Malicious,1
3.8035508304857594e-05,0.0,0.0,1,4,Malicious,1
3.8038666586947455e-05,0.0,0.0,1,4,Malicious,1
3.803560977576811e-05,0.0,0.0,1,4,Malicious,1
3.803548293712996e-05,0.0,0.0,1,4,Malicious,1
3.8032350022767726e-05,0.0,0.0,1,4,Malicious,1
3.8035508304857594e-05,0.0,0.0,1,4,Benign,0
3.803875537399416e-05,0.0,0.0,1,4,Malicious,1
3.803553367258522e-05,0.0,0.0,1,4,Malicious,1
3.803246417754206e-05,0.0,0.0,1,4,Malicious,1
3.803886952876849e-05,0.0,0.0,1,4,Malicious,1
3.8032350022767726e-05,0.0,0.0,1,4,Malicious,1
3.803552098872141e-05,0.0,0.0,1,4,Benign,0
3.803871732240272e-05,0.0,0.0,1,4,Malicious,1
3.8035508304857594e-05,0.0,0.0,1,4,Malicious,1
3.803246417754206e-05,0.0,0.0,1,4,Malicious,1
3.803871732240272e-05,0.0,0.0,1,4,Benign,0
3.803883147717705e-05,0.0,0.0,1,4,Malicious,1
3.803881879331324e-05,0.0,0.0,1,4,Malicious,1
1.5715307266444137e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.803881879331324e-05,0.0,0.0,1,4,Benign,0
3.803555904031285e-05,0.0,0.0,1,4,Malicious,1
3.8035749298270075e-05,0.0,0.0,1,4,Benign,0
3.3925530545244656e-07,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.803261638390784e-05,0.0,0.0,1,4,Malicious,1
3.8035571724176666e-05,0.0,0.0,1,4,Malicious,1
3.8041900972220215e-05,0.0,0.0,1,4,Malicious,1
3.803566051122337e-05,0.0,0.0,1,4,Malicious,1
3.803243880981443e-05,0.0,0.0,1,4,Malicious,1
3.802924247613312e-05,0.0,0.0,1,4,Malicious,1
3.8032400758222985e-05,0.0,0.0,1,4,Malicious,1
3.803576198213388e-05,0.0,0.0,1,4,Malicious,1
3.8035635143495744e-05,0.0,0.0,1,4,Malicious,1
3.80355970919043e-05,0.0,0.0,1,4,Malicious,1
3.80355970919043e-05,0.0,0.0,1,4,Benign,0
3.803242612595061e-05,0.0,0.0,1,4,Benign,0
3.803560977576811e-05,0.0,0.0,1,4,Malicious,1
3.803560977576811e-05,0.0,0.0,1,4,Malicious,1
3.803243880981443e-05,0.0,0.0,1,4,Malicious,1
3.803886952876849e-05,0.0,0.0,1,4,Malicious,1
3.8035850769180587e-05,0.0,0.0,1,4,Malicious,1
3.8039072470589526e-05,0.0,0.0,1,4,Malicious,1
3.803583808531678e-05,0.0,0.0,1,4,Malicious,1
3.803883147717705e-05,0.0,0.0,1,4,Benign,0
3.803554635644904e-05,0.0,0.0,1,4,Malicious,1
3.8035736614406256e-05,0.0,0.0,1,4,Malicious,1
3.8035635143495744e-05,0.0,0.0,1,4,Malicious,1
5.6790605005411065e-06,0.0,0.0,1,1,Malicious,1
3.803267980322691e-05,0.0,0.0,1,4,Malicious,1
3.803254028072494e-05,0.0,0.0,1,4,Malicious,1
3.8032451493678244e-05,0.0,0.0,1,4,Malicious,1
3.803248954526969e-05,0.0,0.0,1,4,Malicious,1
3.803246417754206e-05,0.0,0.0,1,4,Malicious,1
3.803564782735955e-05,0.0,0.0,1,4,Malicious,1
3.803898368354283e-05,0.0,0.0,1,4,Malicious,1
3.803571124667863e-05,0.0,0.0,1,4,Malicious,1
1.9011843471891132e-07,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.8035622459631925e-05,0.0,0.0,1,4,Malicious,1
1.2569709040392365e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.804198975926692e-05,0.0,0.0,1,4,Malicious,1
5.073545525889955e-11,1.0316188554292191e-07,0.0,0,0,Benign,0
3.803588882077203e-05,0.0,0.0,1,4,Malicious,1
3.343669443382516e-06,0.0,0.0,1,1,Malicious,1
1.8919631781958083e-06,0.0,0.0,1,1,Malicious,1
3.803881879331324e-05,0.0,0.0,1,4,Malicious,1
3.7969082910059876e-05,0.0,0.0,1,4,Malicious,1
3.803881879331324e-05,0.0,0.0,1,4,Malicious,1
3.8038844161040865e-05,0.0,0.0,1,4,Malicious,1
3.8035673195087184e-05,0.0,0.0,1,4,Malicious,1
3.803566051122337e-05,0.0,0.0,1,4,Malicious,1
3.8035685878951e-05,0.0,0.0,1,4,Malicious,1
3.803588882077203e-05,0.0,0.0,1,4,Malicious,1
3.804210391404125e-05,0.0,0.0,1,4,Malicious,1
3.8032514912997316e-05,0.0,0.0,1,4,Malicious,1
3.8035863453044406e-05,0.0,0.0,1,4,Malicious,1
3.8032527596861135e-05,0.0,0.0,1,4,Malicious,1
6.718388985383478e-07,0.0,0.0,1,1,Benign,0
3.8038856844904684e-05,0.0,0.0,1,4,Malicious,1
3.803587613690822e-05,0.0,0.0,1,4,Malicious,1
3.80325022291335e-05,0.0,0.0,1,4,Malicious,1
3.8038894896496124e-05,0.0,0.0,1,4,Malicious,1
3.8038907580359937e-05,0.0,0.0,1,4,Malicious,1
3.8035698562814816e-05,0.0,0.0,1,4,Malicious,1
3.803909783831716e-05,0.0,0.0,1,4,Benign,0
3.8038907580359937e-05,0.0,0.0,1,4,Malicious,1
3.803571124667863e-05,0.0,0.0,1,4,Malicious,1
3.8038894896496124e-05,0.0,0.0,1,4,Malicious,1
3.80357746659977e-05,0.0,0.0,1,4,Malicious,1
3.803257833231639e-05,0.0,0.0,1,4,Malicious,1
3.803571124667863e-05,0.0,0.0,1,4,Malicious,1
3.8032527596861135e-05,0.0,0.0,1,4,Malicious,1
3.803894563195138e-05,0.0,0.0,1,4,Malicious,1
3.80357746659977e-05,0.0,0.0,1,4,Malicious,1
3.803254028072494e-05,0.0,0.0,1,4,Malicious,1
3.80293946824989e-05,0.0,0.0,1,4,Malicious,1
0.0010455269876177176,0.0,0.0,1,6,Malicious,1
3.8038907580359937e-05,0.0,0.0,1,4,Malicious,1
3.803255296458876e-05,0.0,0.0,1,4,Malicious,1
3.8029407366362707e-05,0.0,0.0,1,4,Malicious,1
3.803572393054244e-05,0.0,0.0,1,4,Benign,0
1.2633128359465989e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.8035749298270075e-05,0.0,0.0,1,4,Malicious,1
3.805150265712796e-05,1.0316188554292191e-07,0.0,0,0,Benign,0
3.804228148813466e-05,0.0,0.0,1,4,Malicious,1
3.8038920264223756e-05,0.0,0.0,1,4,Malicious,1
3.803600297554637e-05,0.0,0.0,1,4,Malicious,1
3.803600297554637e-05,0.0,0.0,1,4,Malicious,1
3.803917394150005e-05,0.0,0.0,1,4,Malicious,1
3.8036028343273996e-05,0.0,0.0,1,4,Malicious,1
3.803590150463585e-05,0.0,0.0,1,4,Malicious,1
3.803917394150005e-05,0.0,0.0,1,4,Malicious,1
3.8036079078729255e-05,0.0,0.0,1,4,Malicious,1
3.8036041027137816e-05,0.0,0.0,1,4,Malicious,1
3.803600297554637e-05,0.0,0.0,1,4,Malicious,1
3.8032857377320315e-05,0.0,0.0,1,4,Malicious,1
3.8039186625363864e-05,0.0,0.0,1,4,Benign,0
3.803600297554637e-05,0.0,0.0,1,4,Malicious,1
3.803588882077203e-05,0.0,0.0,1,4,Malicious,1
6.65141818444173e-08,1.0316188554292191e-07,0.0,0,0,Benign,0
3.8035914188499665e-05,0.0,0.0,1,4,Malicious,1
3.8036028343273996e-05,0.0,0.0,1,4,Malicious,1
3.8038920264223756e-05,0.0,0.0,1,4,Malicious,1
3.8039262728546756e-05,0.0,0.0,1,4,Malicious,1
3.8036028343273996e-05,0.0,0.0,1,4,Malicious,1
3.8032806641865056e-05,0.0,0.0,1,4,Malicious,1
3.803595224009111e-05,0.0,0.0,1,4,Malicious,1
3.8036041027137816e-05,0.0,0.0,1,4,Malicious,1
3.8039021735134274e-05,0.0,0.0,1,4,Malicious,1
3.803260370004402e-05,0.0,0.0,1,4,Malicious,1
3.803605371100162e-05,0.0,0.0,1,4,Malicious,1
3.80390471028619e-05,0.0,0.0,1,4,Benign,0
3.8033073003005164e-05,0.0,0.0,1,4,Benign,0
3.803747430374887e-05,0.0,0.0,1,4,Malicious,1
3.803289542891176e-05,0.0,0.0,1,4,Malicious,1
3.8042180017224136e-05,0.0,0.0,1,4,Malicious,1
3.803597760781874e-05,0.0,0.0,1,4,Malicious,1
3.8036028343273996e-05,0.0,0.0,1,4,Malicious,1
3.8039186625363864e-05,0.0,0.0,1,4,Benign,0
1.5550417036852714e-08,2.7509836144779176e-08,1.4263794272510699e-07,2,8,Benign,0
3.80390471028619e-05,0.0,0.0,1,4,Malicious,1
3.803927541241056e-05,0.0,0.0,1,4,Malicious,1
3.8036028343273996e-05,0.0,0.0,1,4,Malicious,1
3.8032781274137423e-05,0.0,0.0,1,4,Malicious,1
3.803898368354283e-05,0.0,0.0,1,4,Benign,0
3.8039186625363864e-05,0.0,0.0,1,4,Malicious,1
3.803923736081912e-05,0.0,0.0,1,4,Malicious,1
3.803265443549928e-05,0.0,0.0,1,4,Malicious,1
3.803583808531678e-05,0.0,0.0,1,4,Malicious,1
3.803923736081912e-05,0.0,0.0,1,4,Malicious,1
3.803595224009111e-05,0.0,0.0,1,4,Malicious,1
3.803610444645689e-05,0.0,0.0,1,4,Malicious,1
3.8032819325728876e-05,0.0,0.0,1,4,Malicious,1
3.804242101063662e-05,0.0,0.0,1,4,Malicious,1
3.8038894896496124e-05,1.0316188554292191e-07,0.0,0,0,Benign,0
1.8002968944067917e-06,0.0,0.0,1,1,Malicious,1
3.803917394150005e-05,0.0,0.0,1,4,Malicious,1
3.803888221263231e-05,0.0,0.0,1,4,Malicious,1
